"","year","month","day","gid"
"723",2016,"month_04/","day_21/","gid_2016_04_21_minmlb_milmlb_1/"
"724",2016,"month_04/","day_21/","gid_2016_04_21_oakmlb_nyamlb_1/"
"725",2016,"month_04/","day_21/","gid_2016_04_21_pitmlb_sdnmlb_1/"
"726",2016,"month_04/","day_21/","gid_2016_04_21_seamlb_clemlb_1/"
"727",2016,"month_04/","day_21/","gid_2016_04_21_tbamlb_bosmlb_1/"
"728",2016,"month_04/","day_21/","gid_2016_04_21_tormlb_balmlb_1/"
"729",2016,"month_04/","day_21/","gid_2016_04_21_wasmlb_miamlb_1/"
"730",2016,"month_04/","day_22/","gid_2016_04_22_balmlb_kcamlb_1/"
"731",2016,"month_04/","day_22/","gid_2016_04_22_bosmlb_houmlb_1/"
"732",2016,"month_04/","day_22/","gid_2016_04_22_chnmlb_cinmlb_1/"
"733",2016,"month_04/","day_22/","gid_2016_04_22_clemlb_detmlb_1/"
"734",2016,"month_04/","day_22/","gid_2016_04_22_lanmlb_colmlb_1/"
"735",2016,"month_04/","day_22/","gid_2016_04_22_miamlb_sfnmlb_1/"
"736",2016,"month_04/","day_22/","gid_2016_04_22_minmlb_wasmlb_1/"
"737",2016,"month_04/","day_22/","gid_2016_04_22_nynmlb_atlmlb_1/"
"738",2016,"month_04/","day_22/","gid_2016_04_22_oakmlb_tormlb_1/"
"739",2016,"month_04/","day_22/","gid_2016_04_22_phimlb_milmlb_1/"
"740",2016,"month_04/","day_22/","gid_2016_04_22_pitmlb_arimlb_1/"
"741",2016,"month_04/","day_22/","gid_2016_04_22_seamlb_anamlb_1/"
"742",2016,"month_04/","day_22/","gid_2016_04_22_slnmlb_sdnmlb_1/"
"743",2016,"month_04/","day_22/","gid_2016_04_22_tbamlb_nyamlb_1/"
"744",2016,"month_04/","day_22/","gid_2016_04_22_texmlb_chamlb_1/"
"745",2016,"month_04/","day_23/","gid_2016_04_23_balmlb_kcamlb_1/"
"746",2016,"month_04/","day_23/","gid_2016_04_23_bosmlb_houmlb_1/"
"747",2016,"month_04/","day_23/","gid_2016_04_23_chnmlb_cinmlb_1/"
"748",2016,"month_04/","day_23/","gid_2016_04_23_clemlb_detmlb_1/"
"749",2016,"month_04/","day_23/","gid_2016_04_23_lanmlb_colmlb_1/"
"750",2016,"month_04/","day_23/","gid_2016_04_23_miamlb_sfnmlb_1/"
"751",2016,"month_04/","day_23/","gid_2016_04_23_minmlb_wasmlb_1/"
"752",2016,"month_04/","day_23/","gid_2016_04_23_nynmlb_atlmlb_1/"
"753",2016,"month_04/","day_23/","gid_2016_04_23_oakmlb_tormlb_1/"
"754",2016,"month_04/","day_23/","gid_2016_04_23_phimlb_milmlb_1/"
"755",2016,"month_04/","day_23/","gid_2016_04_23_pitmlb_arimlb_1/"
"756",2016,"month_04/","day_23/","gid_2016_04_23_seamlb_anamlb_1/"
"757",2016,"month_04/","day_23/","gid_2016_04_23_slnmlb_sdnmlb_1/"
"758",2016,"month_04/","day_23/","gid_2016_04_23_tbamlb_nyamlb_1/"
"759",2016,"month_04/","day_23/","gid_2016_04_23_texmlb_chamlb_1/"
"760",2016,"month_04/","day_24/","gid_2016_04_24_balmlb_kcamlb_1/"
"761",2016,"month_04/","day_24/","gid_2016_04_24_bosmlb_houmlb_1/"
"762",2016,"month_04/","day_24/","gid_2016_04_24_chnmlb_cinmlb_1/"
"763",2016,"month_04/","day_24/","gid_2016_04_24_clemlb_detmlb_1/"
"764",2016,"month_04/","day_24/","gid_2016_04_24_lanmlb_colmlb_1/"
"765",2016,"month_04/","day_24/","gid_2016_04_24_miamlb_sfnmlb_1/"
"766",2016,"month_04/","day_24/","gid_2016_04_24_minmlb_wasmlb_1/"
"767",2016,"month_04/","day_24/","gid_2016_04_24_nynmlb_atlmlb_1/"
"768",2016,"month_04/","day_24/","gid_2016_04_24_oakmlb_tormlb_1/"
"769",2016,"month_04/","day_24/","gid_2016_04_24_phimlb_milmlb_1/"
"770",2016,"month_04/","day_24/","gid_2016_04_24_pitmlb_arimlb_1/"
"771",2016,"month_04/","day_24/","gid_2016_04_24_seamlb_anamlb_1/"
"772",2016,"month_04/","day_24/","gid_2016_04_24_slnmlb_sdnmlb_1/"
"773",2016,"month_04/","day_24/","gid_2016_04_24_tbamlb_nyamlb_1/"
"774",2016,"month_04/","day_24/","gid_2016_04_24_texmlb_chamlb_1/"
"775",2016,"month_04/","day_25/","gid_2016_04_25_balmlb_tbamlb_1/"
"776",2016,"month_04/","day_25/","gid_2016_04_25_bosmlb_atlmlb_1/"
"777",2016,"month_04/","day_25/","gid_2016_04_25_chamlb_tormlb_1/"
"778",2016,"month_04/","day_25/","gid_2016_04_25_cinmlb_nynmlb_1/"
"779",2016,"month_04/","day_25/","gid_2016_04_25_clemlb_minmlb_1/"
"780",2016,"month_04/","day_25/","gid_2016_04_25_houmlb_seamlb_1/"
"781",2016,"month_04/","day_25/","gid_2016_04_25_kcamlb_anamlb_1/"
"782",2016,"month_04/","day_25/","gid_2016_04_25_miamlb_lanmlb_1/"
"783",2016,"month_04/","day_25/","gid_2016_04_25_nyamlb_texmlb_1/"
"784",2016,"month_04/","day_25/","gid_2016_04_25_oakmlb_detmlb_1/"
"785",2016,"month_04/","day_25/","gid_2016_04_25_pitmlb_colmlb_1/"
"786",2016,"month_04/","day_25/","gid_2016_04_25_sdnmlb_sfnmlb_1/"
"787",2016,"month_04/","day_25/","gid_2016_04_25_slnmlb_arimlb_1/"
"788",2016,"month_04/","day_26/","gid_2016_04_26_balmlb_tbamlb_1/"
"789",2016,"month_04/","day_26/","gid_2016_04_26_bosmlb_atlmlb_1/"
"790",2016,"month_04/","day_26/","gid_2016_04_26_chamlb_tormlb_1/"
"791",2016,"month_04/","day_26/","gid_2016_04_26_cinmlb_nynmlb_1/"
"792",2016,"month_04/","day_26/","gid_2016_04_26_clemlb_minmlb_1/"
"793",2016,"month_04/","day_26/","gid_2016_04_26_houmlb_seamlb_1/"
"794",2016,"month_04/","day_26/","gid_2016_04_26_kcamlb_anamlb_1/"
"795",2016,"month_04/","day_26/","gid_2016_04_26_miamlb_lanmlb_1/"
"796",2016,"month_04/","day_26/","gid_2016_04_26_milmlb_chnmlb_1/"
"797",2016,"month_04/","day_26/","gid_2016_04_26_nyamlb_texmlb_1/"
"798",2016,"month_04/","day_26/","gid_2016_04_26_oakmlb_detmlb_1/"
"799",2016,"month_04/","day_26/","gid_2016_04_26_phimlb_wasmlb_1/"
"800",2016,"month_04/","day_26/","gid_2016_04_26_pitmlb_colmlb_1/"
"801",2016,"month_04/","day_26/","gid_2016_04_26_sdnmlb_sfnmlb_1/"
"802",2016,"month_04/","day_26/","gid_2016_04_26_slnmlb_arimlb_1/"
"803",2016,"month_04/","day_27/","gid_2016_04_27_atlmlb_bosmlb_1/"
"804",2016,"month_04/","day_27/","gid_2016_04_27_balmlb_tbamlb_1/"
"805",2016,"month_04/","day_27/","gid_2016_04_27_chamlb_tormlb_1/"
"806",2016,"month_04/","day_27/","gid_2016_04_27_cinmlb_nynmlb_1/"
"807",2016,"month_04/","day_27/","gid_2016_04_27_clemlb_minmlb_1/"
"808",2016,"month_04/","day_27/","gid_2016_04_27_houmlb_seamlb_1/"
"809",2016,"month_04/","day_27/","gid_2016_04_27_kcamlb_anamlb_1/"
"810",2016,"month_04/","day_27/","gid_2016_04_27_miamlb_lanmlb_1/"
"811",2016,"month_04/","day_27/","gid_2016_04_27_nyamlb_texmlb_1/"
"812",2016,"month_04/","day_27/","gid_2016_04_27_oakmlb_detmlb_1/"
"813",2016,"month_04/","day_27/","gid_2016_04_27_phimlb_wasmlb_1/"
"814",2016,"month_04/","day_27/","gid_2016_04_27_pitmlb_colmlb_1/"
"815",2016,"month_04/","day_27/","gid_2016_04_27_sdnmlb_sfnmlb_1/"
"816",2016,"month_04/","day_27/","gid_2016_04_27_slnmlb_arimlb_1/"
"817",2016,"month_04/","day_28/","gid_2016_04_28_atlmlb_bosmlb_1/"
"818",2016,"month_04/","day_28/","gid_2016_04_28_chamlb_balmlb_1/"
"819",2016,"month_04/","day_28/","gid_2016_04_28_miamlb_lanmlb_1/"
"820",2016,"month_04/","day_28/","gid_2016_04_28_milmlb_chnmlb_1/"
"821",2016,"month_04/","day_28/","gid_2016_04_28_oakmlb_detmlb_1/"
"822",2016,"month_04/","day_28/","gid_2016_04_28_phimlb_wasmlb_1/"
"823",2016,"month_04/","day_28/","gid_2016_04_28_slnmlb_arimlb_1/"
"824",2016,"month_04/","day_29/","gid_2016_04_29_anamlb_texmlb_1/"
"825",2016,"month_04/","day_29/","gid_2016_04_29_atlmlb_chnmlb_1/"
"826",2016,"month_04/","day_29/","gid_2016_04_29_chamlb_balmlb_1/"
"827",2016,"month_04/","day_29/","gid_2016_04_29_cinmlb_pitmlb_1/"
"828",2016,"month_04/","day_29/","gid_2016_04_29_clemlb_phimlb_1/"
"829",2016,"month_04/","day_29/","gid_2016_04_29_colmlb_arimlb_1/"
"830",2016,"month_04/","day_29/","gid_2016_04_29_detmlb_minmlb_1/"
"831",2016,"month_04/","day_29/","gid_2016_04_29_houmlb_oakmlb_1/"
"832",2016,"month_04/","day_29/","gid_2016_04_29_kcamlb_seamlb_1/"
"833",2016,"month_04/","day_29/","gid_2016_04_29_miamlb_milmlb_1/"
"834",2016,"month_04/","day_29/","gid_2016_04_29_nyamlb_bosmlb_1/"
"835",2016,"month_04/","day_29/","gid_2016_04_29_sdnmlb_lanmlb_1/"
"836",2016,"month_04/","day_29/","gid_2016_04_29_sfnmlb_nynmlb_1/"
"837",2016,"month_04/","day_29/","gid_2016_04_29_tormlb_tbamlb_1/"
"838",2016,"month_04/","day_29/","gid_2016_04_29_wasmlb_slnmlb_1/"
"839",2016,"month_04/","day_30/","gid_2016_04_30_anamlb_texmlb_1/"
"840",2016,"month_04/","day_30/","gid_2016_04_30_chamlb_balmlb_1/"
"841",2016,"month_04/","day_30/","gid_2016_04_30_cinmlb_pitmlb_1/"
"842",2016,"month_04/","day_30/","gid_2016_04_30_clemlb_phimlb_1/"
"843",2016,"month_04/","day_30/","gid_2016_04_30_colmlb_arimlb_1/"
"844",2016,"month_04/","day_30/","gid_2016_04_30_detmlb_minmlb_1/"
"845",2016,"month_04/","day_30/","gid_2016_04_30_houmlb_oakmlb_1/"
"846",2016,"month_04/","day_30/","gid_2016_04_30_kcamlb_seamlb_1/"
"847",2016,"month_04/","day_30/","gid_2016_04_30_miamlb_milmlb_1/"
"848",2016,"month_04/","day_30/","gid_2016_04_30_nyamlb_bosmlb_1/"
"849",2016,"month_04/","day_30/","gid_2016_04_30_sdnmlb_lanmlb_1/"
"850",2016,"month_04/","day_30/","gid_2016_04_30_sfnmlb_nynmlb_1/"
"851",2016,"month_04/","day_30/","gid_2016_04_30_tormlb_tbamlb_1/"
"852",2016,"month_04/","day_30/","gid_2016_04_30_wasmlb_slnmlb_1/"
"853",2016,"month_05/","day_01/","gid_2016_05_01_anamlb_texmlb_1/"
"854",2016,"month_05/","day_01/","gid_2016_05_01_atlmlb_chnmlb_1/"
"855",2016,"month_05/","day_01/","gid_2016_05_01_chamlb_balmlb_1/"
"856",2016,"month_05/","day_01/","gid_2016_05_01_cinmlb_pitmlb_1/"
"857",2016,"month_05/","day_01/","gid_2016_05_01_clemlb_phimlb_1/"
"858",2016,"month_05/","day_01/","gid_2016_05_01_colmlb_arimlb_1/"
"859",2016,"month_05/","day_01/","gid_2016_05_01_detmlb_minmlb_1/"
"860",2016,"month_05/","day_01/","gid_2016_05_01_houmlb_oakmlb_1/"
"861",2016,"month_05/","day_01/","gid_2016_05_01_kcamlb_seamlb_1/"
"862",2016,"month_05/","day_01/","gid_2016_05_01_miamlb_milmlb_1/"
"863",2016,"month_05/","day_01/","gid_2016_05_01_nyamlb_bosmlb_1/"
"864",2016,"month_05/","day_01/","gid_2016_05_01_sdnmlb_lanmlb_1/"
"865",2016,"month_05/","day_01/","gid_2016_05_01_sfnmlb_nynmlb_1/"
"866",2016,"month_05/","day_01/","gid_2016_05_01_tormlb_tbamlb_1/"
"867",2016,"month_05/","day_01/","gid_2016_05_01_wasmlb_slnmlb_1/"
"868",2016,"month_05/","day_02/","gid_2016_05_02_anamlb_milmlb_1/"
"869",2016,"month_05/","day_02/","gid_2016_05_02_atlmlb_nynmlb_1/"
"870",2016,"month_05/","day_02/","gid_2016_05_02_chnmlb_pitmlb_1/"
"871",2016,"month_05/","day_02/","gid_2016_05_02_colmlb_sdnmlb_1/"
"872",2016,"month_05/","day_02/","gid_2016_05_02_minmlb_houmlb_1/"
"873",2016,"month_05/","day_02/","gid_2016_05_02_phimlb_slnmlb_1/"
"874",2016,"month_05/","day_02/","gid_2016_05_02_seamlb_oakmlb_1/"
"875",2016,"month_05/","day_02/","gid_2016_05_02_sfnmlb_cinmlb_1/"
"876",2016,"month_05/","day_02/","gid_2016_05_02_texmlb_tormlb_1/"
"877",2016,"month_05/","day_02/","gid_2016_05_02_wasmlb_kcamlb_1/"
"878",2016,"month_05/","day_03/","gid_2016_05_03_anamlb_milmlb_1/"
"879",2016,"month_05/","day_03/","gid_2016_05_03_arimlb_miamlb_1/"
"880",2016,"month_05/","day_03/","gid_2016_05_03_atlmlb_nynmlb_1/"
"881",2016,"month_05/","day_03/","gid_2016_05_03_bosmlb_chamlb_1/"
"882",2016,"month_05/","day_03/","gid_2016_05_03_chnmlb_pitmlb_1/"
"883",2016,"month_05/","day_03/","gid_2016_05_03_colmlb_sdnmlb_1/"
"884",2016,"month_05/","day_03/","gid_2016_05_03_detmlb_clemlb_1/"
"885",2016,"month_05/","day_03/","gid_2016_05_03_lanmlb_tbamlb_1/"
"886",2016,"month_05/","day_03/","gid_2016_05_03_minmlb_houmlb_1/"
"887",2016,"month_05/","day_03/","gid_2016_05_03_nyamlb_balmlb_1/"
"888",2016,"month_05/","day_03/","gid_2016_05_03_phimlb_slnmlb_1/"
"889",2016,"month_05/","day_03/","gid_2016_05_03_seamlb_oakmlb_1/"
"890",2016,"month_05/","day_03/","gid_2016_05_03_sfnmlb_cinmlb_1/"
"891",2016,"month_05/","day_03/","gid_2016_05_03_texmlb_tormlb_1/"
"892",2016,"month_05/","day_03/","gid_2016_05_03_wasmlb_kcamlb_1/"
"893",2016,"month_05/","day_04/","gid_2016_05_04_anamlb_milmlb_1/"
"894",2016,"month_05/","day_04/","gid_2016_05_04_arimlb_miamlb_1/"
"895",2016,"month_05/","day_04/","gid_2016_05_04_atlmlb_nynmlb_1/"
"896",2016,"month_05/","day_04/","gid_2016_05_04_bosmlb_chamlb_1/"
"897",2016,"month_05/","day_04/","gid_2016_05_04_chnmlb_pitmlb_1/"
"898",2016,"month_05/","day_04/","gid_2016_05_04_colmlb_sdnmlb_1/"
"899",2016,"month_05/","day_04/","gid_2016_05_04_detmlb_clemlb_1/"
"900",2016,"month_05/","day_04/","gid_2016_05_04_lanmlb_tbamlb_1/"
"901",2016,"month_05/","day_04/","gid_2016_05_04_minmlb_houmlb_1/"
"902",2016,"month_05/","day_04/","gid_2016_05_04_nyamlb_balmlb_1/"
"903",2016,"month_05/","day_04/","gid_2016_05_04_phimlb_slnmlb_1/"
"904",2016,"month_05/","day_04/","gid_2016_05_04_seamlb_oakmlb_1/"
"905",2016,"month_05/","day_04/","gid_2016_05_04_sfnmlb_cinmlb_1/"
"906",2016,"month_05/","day_04/","gid_2016_05_04_texmlb_tormlb_1/"
"907",2016,"month_05/","day_04/","gid_2016_05_04_wasmlb_kcamlb_1/"
"908",2016,"month_05/","day_05/","gid_2016_05_05_arimlb_miamlb_1/"
"909",2016,"month_05/","day_05/","gid_2016_05_05_bosmlb_chamlb_1/"
"910",2016,"month_05/","day_05/","gid_2016_05_05_colmlb_sfnmlb_1/"
"911",2016,"month_05/","day_05/","gid_2016_05_05_detmlb_clemlb_1/"
"912",2016,"month_05/","day_05/","gid_2016_05_05_milmlb_cinmlb_1/"
"913",2016,"month_05/","day_05/","gid_2016_05_05_nyamlb_balmlb_1/"
"914",2016,"month_05/","day_05/","gid_2016_05_05_nynmlb_sdnmlb_1/"
"915",2016,"month_05/","day_05/","gid_2016_05_05_phimlb_slnmlb_1/"
"916",2016,"month_05/","day_05/","gid_2016_05_05_seamlb_houmlb_1/"
"917",2016,"month_05/","day_05/","gid_2016_05_05_texmlb_tormlb_1/"
"918",2016,"month_05/","day_05/","gid_2016_05_05_wasmlb_chnmlb_1/"
"919",2016,"month_05/","day_06/","gid_2016_05_06_arimlb_atlmlb_1/"
"920",2016,"month_05/","day_06/","gid_2016_05_06_bosmlb_nyamlb_1/"
"921",2016,"month_05/","day_06/","gid_2016_05_06_colmlb_sfnmlb_1/"
"922",2016,"month_05/","day_06/","gid_2016_05_06_kcamlb_clemlb_1/"
"923",2016,"month_05/","day_06/","gid_2016_05_06_lanmlb_tormlb_1/"
"924",2016,"month_05/","day_06/","gid_2016_05_06_milmlb_cinmlb_1/"
"925",2016,"month_05/","day_06/","gid_2016_05_06_minmlb_chamlb_1/"
"926",2016,"month_05/","day_06/","gid_2016_05_06_nynmlb_sdnmlb_1/"
"927",2016,"month_05/","day_06/","gid_2016_05_06_oakmlb_balmlb_1/"
"928",2016,"month_05/","day_06/","gid_2016_05_06_phimlb_miamlb_1/"
"929",2016,"month_05/","day_06/","gid_2016_05_06_pitmlb_slnmlb_1/"
"930",2016,"month_05/","day_06/","gid_2016_05_06_seamlb_houmlb_1/"
"931",2016,"month_05/","day_06/","gid_2016_05_06_tbamlb_anamlb_1/"
"932",2016,"month_05/","day_06/","gid_2016_05_06_texmlb_detmlb_1/"
"933",2016,"month_05/","day_06/","gid_2016_05_06_wasmlb_chnmlb_1/"
"934",2016,"month_05/","day_07/","gid_2016_05_07_arimlb_atlmlb_1/"
"935",2016,"month_05/","day_07/","gid_2016_05_07_bosmlb_nyamlb_1/"
"936",2016,"month_05/","day_07/","gid_2016_05_07_colmlb_sfnmlb_1/"
"937",2016,"month_05/","day_07/","gid_2016_05_07_kcamlb_clemlb_1/"
"938",2016,"month_05/","day_07/","gid_2016_05_07_lanmlb_tormlb_1/"
"939",2016,"month_05/","day_07/","gid_2016_05_07_milmlb_cinmlb_1/"
"940",2016,"month_05/","day_07/","gid_2016_05_07_minmlb_chamlb_1/"
"941",2016,"month_05/","day_07/","gid_2016_05_07_nynmlb_sdnmlb_1/"
"942",2016,"month_05/","day_07/","gid_2016_05_07_oakmlb_balmlb_1/"
"943",2016,"month_05/","day_07/","gid_2016_05_07_oakmlb_balmlb_2/"
"944",2016,"month_05/","day_07/","gid_2016_05_07_phimlb_miamlb_1/"
"945",2016,"month_05/","day_07/","gid_2016_05_07_pitmlb_slnmlb_1/"
"946",2016,"month_05/","day_07/","gid_2016_05_07_seamlb_houmlb_1/"
"947",2016,"month_05/","day_07/","gid_2016_05_07_tbamlb_anamlb_1/"
"948",2016,"month_05/","day_07/","gid_2016_05_07_texmlb_detmlb_1/"
"949",2016,"month_05/","day_07/","gid_2016_05_07_wasmlb_chnmlb_1/"
"950",2016,"month_05/","day_08/","gid_2016_05_08_arimlb_atlmlb_1/"
"951",2016,"month_05/","day_08/","gid_2016_05_08_bosmlb_nyamlb_1/"
"952",2016,"month_05/","day_08/","gid_2016_05_08_colmlb_sfnmlb_1/"
"953",2016,"month_05/","day_08/","gid_2016_05_08_kcamlb_clemlb_1/"
"954",2016,"month_05/","day_08/","gid_2016_05_08_lanmlb_tormlb_1/"
"955",2016,"month_05/","day_08/","gid_2016_05_08_milmlb_cinmlb_1/"
"956",2016,"month_05/","day_08/","gid_2016_05_08_minmlb_chamlb_1/"
"957",2016,"month_05/","day_08/","gid_2016_05_08_nynmlb_sdnmlb_1/"
"958",2016,"month_05/","day_08/","gid_2016_05_08_oakmlb_balmlb_1/"
"959",2016,"month_05/","day_08/","gid_2016_05_08_phimlb_miamlb_1/"
"960",2016,"month_05/","day_08/","gid_2016_05_08_pitmlb_slnmlb_1/"
"961",2016,"month_05/","day_08/","gid_2016_05_08_seamlb_houmlb_1/"
"962",2016,"month_05/","day_08/","gid_2016_05_08_tbamlb_anamlb_1/"
"963",2016,"month_05/","day_08/","gid_2016_05_08_texmlb_detmlb_1/"
"964",2016,"month_05/","day_08/","gid_2016_05_08_wasmlb_chnmlb_1/"
"965",2016,"month_05/","day_09/","gid_2016_05_09_arimlb_colmlb_1/"
"966",2016,"month_05/","day_09/","gid_2016_05_09_balmlb_minmlb_1/"
"967",2016,"month_05/","day_09/","gid_2016_05_09_chamlb_texmlb_1/"
"968",2016,"month_05/","day_09/","gid_2016_05_09_clemlb_houmlb_1/"
"969",2016,"month_05/","day_09/","gid_2016_05_09_detmlb_wasmlb_1/"
"970",2016,"month_05/","day_09/","gid_2016_05_09_kcamlb_nyamlb_1/"
"971",2016,"month_05/","day_09/","gid_2016_05_09_milmlb_miamlb_1/"
"972",2016,"month_05/","day_09/","gid_2016_05_09_nynmlb_lanmlb_1/"
"973",2016,"month_05/","day_09/","gid_2016_05_09_oakmlb_bosmlb_1/"
"974",2016,"month_05/","day_09/","gid_2016_05_09_pitmlb_cinmlb_1/"
"975",2016,"month_05/","day_09/","gid_2016_05_09_sdnmlb_chnmlb_1/"
"976",2016,"month_05/","day_09/","gid_2016_05_09_tbamlb_seamlb_1/"
"977",2016,"month_05/","day_09/","gid_2016_05_09_tormlb_sfnmlb_1/"
"978",2016,"month_05/","day_10/","gid_2016_05_10_arimlb_colmlb_1/"
"979",2016,"month_05/","day_10/","gid_2016_05_10_balmlb_minmlb_1/"
"980",2016,"month_05/","day_10/","gid_2016_05_10_chamlb_texmlb_1/"
"981",2016,"month_05/","day_10/","gid_2016_05_10_clemlb_houmlb_1/"
"982",2016,"month_05/","day_10/","gid_2016_05_10_detmlb_wasmlb_1/"
"983",2016,"month_05/","day_10/","gid_2016_05_10_kcamlb_nyamlb_1/"
"984",2016,"month_05/","day_10/","gid_2016_05_10_milmlb_miamlb_1/"
"985",2016,"month_05/","day_10/","gid_2016_05_10_nynmlb_lanmlb_1/"
"986",2016,"month_05/","day_10/","gid_2016_05_10_oakmlb_bosmlb_1/"
"987",2016,"month_05/","day_10/","gid_2016_05_10_phimlb_atlmlb_1/"
"988",2016,"month_05/","day_10/","gid_2016_05_10_pitmlb_cinmlb_1/"
"989",2016,"month_05/","day_10/","gid_2016_05_10_sdnmlb_chnmlb_1/"
"990",2016,"month_05/","day_10/","gid_2016_05_10_slnmlb_anamlb_1/"
"991",2016,"month_05/","day_10/","gid_2016_05_10_tbamlb_seamlb_1/"
"992",2016,"month_05/","day_10/","gid_2016_05_10_tormlb_sfnmlb_1/"
"993",2016,"month_05/","day_11/","gid_2016_05_11_arimlb_colmlb_1/"
"994",2016,"month_05/","day_11/","gid_2016_05_11_balmlb_minmlb_1/"
"995",2016,"month_05/","day_11/","gid_2016_05_11_chamlb_texmlb_1/"
"996",2016,"month_05/","day_11/","gid_2016_05_11_clemlb_houmlb_1/"
"997",2016,"month_05/","day_11/","gid_2016_05_11_detmlb_wasmlb_1/"
"998",2016,"month_05/","day_11/","gid_2016_05_11_kcamlb_nyamlb_1/"
"999",2016,"month_05/","day_11/","gid_2016_05_11_milmlb_miamlb_1/"
"1000",2016,"month_05/","day_11/","gid_2016_05_11_nynmlb_lanmlb_1/"
"1001",2016,"month_05/","day_11/","gid_2016_05_11_oakmlb_bosmlb_1/"
"1002",2016,"month_05/","day_11/","gid_2016_05_11_phimlb_atlmlb_1/"
"1003",2016,"month_05/","day_11/","gid_2016_05_11_pitmlb_cinmlb_1/"
"1004",2016,"month_05/","day_11/","gid_2016_05_11_sdnmlb_chnmlb_1/"
"1005",2016,"month_05/","day_11/","gid_2016_05_11_sdnmlb_chnmlb_2/"
"1006",2016,"month_05/","day_11/","gid_2016_05_11_slnmlb_anamlb_1/"
"1007",2016,"month_05/","day_11/","gid_2016_05_11_tbamlb_seamlb_1/"
"1008",2016,"month_05/","day_11/","gid_2016_05_11_tormlb_sfnmlb_1/"
"1009",2016,"month_05/","day_12/","gid_2016_05_12_detmlb_balmlb_1/"
"1010",2016,"month_05/","day_12/","gid_2016_05_12_houmlb_bosmlb_1/"
"1011",2016,"month_05/","day_12/","gid_2016_05_12_kcamlb_nyamlb_1/"
"1012",2016,"month_05/","day_12/","gid_2016_05_12_nynmlb_lanmlb_1/"
"1013",2016,"month_05/","day_12/","gid_2016_05_12_phimlb_atlmlb_1/"
"1014",2016,"month_05/","day_12/","gid_2016_05_12_sdnmlb_milmlb_1/"
"1015",2016,"month_05/","day_12/","gid_2016_05_12_sfnmlb_arimlb_1/"
"1016",2016,"month_05/","day_12/","gid_2016_05_12_slnmlb_anamlb_1/"
"1017",2016,"month_05/","day_13/","gid_2016_05_13_anamlb_seamlb_1/"
"1018",2016,"month_05/","day_13/","gid_2016_05_13_atlmlb_kcamlb_1/"
"1019",2016,"month_05/","day_13/","gid_2016_05_13_chamlb_nyamlb_1/"
"1020",2016,"month_05/","day_13/","gid_2016_05_13_cinmlb_phimlb_1/"
"1021",2016,"month_05/","day_13/","gid_2016_05_13_detmlb_balmlb_1/"
"1022",2016,"month_05/","day_13/","gid_2016_05_13_houmlb_bosmlb_1/"
"1023",2016,"month_05/","day_13/","gid_2016_05_13_miamlb_wasmlb_1/"
"1024",2016,"month_05/","day_13/","gid_2016_05_13_minmlb_clemlb_1/"
"1025",2016,"month_05/","day_13/","gid_2016_05_13_nynmlb_colmlb_1/"
"1026",2016,"month_05/","day_13/","gid_2016_05_13_oakmlb_tbamlb_1/"
"1027",2016,"month_05/","day_13/","gid_2016_05_13_pitmlb_chnmlb_1/"
"1028",2016,"month_05/","day_13/","gid_2016_05_13_sdnmlb_milmlb_1/"
"1029",2016,"month_05/","day_13/","gid_2016_05_13_sfnmlb_arimlb_1/"
"1030",2016,"month_05/","day_13/","gid_2016_05_13_slnmlb_lanmlb_1/"
"1031",2016,"month_05/","day_13/","gid_2016_05_13_tormlb_texmlb_1/"
"1032",2016,"month_05/","day_14/","gid_2016_05_14_anamlb_seamlb_1/"
"1033",2016,"month_05/","day_14/","gid_2016_05_14_atlmlb_kcamlb_1/"
"1034",2016,"month_05/","day_14/","gid_2016_05_14_chamlb_nyamlb_1/"
"1035",2016,"month_05/","day_14/","gid_2016_05_14_cinmlb_phimlb_1/"
"1036",2016,"month_05/","day_14/","gid_2016_05_14_detmlb_balmlb_1/"
"1037",2016,"month_05/","day_14/","gid_2016_05_14_houmlb_bosmlb_1/"
"1038",2016,"month_05/","day_14/","gid_2016_05_14_miamlb_wasmlb_1/"
"1039",2016,"month_05/","day_14/","gid_2016_05_14_miamlb_wasmlb_2/"
"1040",2016,"month_05/","day_14/","gid_2016_05_14_minmlb_clemlb_1/"
"1041",2016,"month_05/","day_14/","gid_2016_05_14_nynmlb_colmlb_1/"
"1042",2016,"month_05/","day_14/","gid_2016_05_14_oakmlb_tbamlb_1/"
"1043",2016,"month_05/","day_14/","gid_2016_05_14_pitmlb_chnmlb_1/"
"1044",2016,"month_05/","day_14/","gid_2016_05_14_sdnmlb_milmlb_1/"
"1045",2016,"month_05/","day_14/","gid_2016_05_14_sfnmlb_arimlb_1/"
"1046",2016,"month_05/","day_14/","gid_2016_05_14_slnmlb_lanmlb_1/"
"1047",2016,"month_05/","day_14/","gid_2016_05_14_tormlb_texmlb_1/"
"1048",2016,"month_05/","day_15/","gid_2016_05_15_anamlb_seamlb_1/"
"1049",2016,"month_05/","day_15/","gid_2016_05_15_atlmlb_kcamlb_1/"
"1050",2016,"month_05/","day_15/","gid_2016_05_15_chamlb_nyamlb_1/"
"1051",2016,"month_05/","day_15/","gid_2016_05_15_cinmlb_phimlb_1/"
"1052",2016,"month_05/","day_15/","gid_2016_05_15_detmlb_balmlb_1/"
