"","year","month","day","gid"
"1",2017,"month_02/","day_22/","gid_2017_02_22_gcubbc_arimlb_1/"
"2",2017,"month_02/","day_23/","gid_2017_02_23_flsbbc_detmlb_1/"
"3",2017,"month_02/","day_23/","gid_2017_02_23_neubbc_bosmlb_1/"
"4",2017,"month_02/","day_23/","gid_2017_02_23_utabbc_phimlb_1/"
"5",2017,"month_02/","day_24/","gid_2017_02_24_balmlb_detmlb_1/"
"6",2017,"month_02/","day_24/","gid_2017_02_24_cinmlb_sfnmlb_1/"
"7",2017,"month_02/","day_24/","gid_2017_02_24_nynmlb_bosmlb_1/"
"8",2017,"month_02/","day_24/","gid_2017_02_24_phimlb_nyamlb_1/"
"9",2017,"month_02/","day_24/","gid_2017_02_24_tbamlb_minmlb_1/"
"10",2017,"month_02/","day_24/","gid_2017_02_24_uwmbbc_milmlb_1/"
"11",2017,"month_02/","day_25/","gid_2017_02_25_balmlb_pitmlb_1/"
"12",2017,"month_02/","day_25/","gid_2017_02_25_chamlb_lanmlb_1/"
"13",2017,"month_02/","day_25/","gid_2017_02_25_chnmlb_sfnmlb_1/"
"14",2017,"month_02/","day_25/","gid_2017_02_25_cinmlb_clemlb_1/"
"15",2017,"month_02/","day_25/","gid_2017_02_25_colmlb_arimlb_1/"
"16",2017,"month_02/","day_25/","gid_2017_02_25_houmlb_detmlb_1/"
"17",2017,"month_02/","day_25/","gid_2017_02_25_kcamlb_texmlb_1/"
"18",2017,"month_02/","day_25/","gid_2017_02_25_milmlb_anamlb_1/"
"19",2017,"month_02/","day_25/","gid_2017_02_25_minmlb_bosmlb_1/"
"20",2017,"month_02/","day_25/","gid_2017_02_25_nyamlb_phimlb_1/"
"21",2017,"month_02/","day_25/","gid_2017_02_25_oakmlb_chnmlb_1/"
"22",2017,"month_02/","day_25/","gid_2017_02_25_pitmlb_tbamlb_1/"
"23",2017,"month_02/","day_25/","gid_2017_02_25_seamlb_sdnmlb_1/"
"24",2017,"month_02/","day_25/","gid_2017_02_25_slnmlb_miamlb_1/"
"25",2017,"month_02/","day_25/","gid_2017_02_25_tormlb_atlmlb_1/"
"26",2017,"month_02/","day_25/","gid_2017_02_25_wasmlb_nynmlb_1/"
"27",2017,"month_02/","day_26/","gid_2017_02_26_anamlb_oakmlb_1/"
"28",2017,"month_02/","day_26/","gid_2017_02_26_arimlb_colmlb_1/"
"29",2017,"month_02/","day_26/","gid_2017_02_26_bosmlb_tbamlb_1/"
"30",2017,"month_02/","day_26/","gid_2017_02_26_clemlb_chnmlb_1/"
"31",2017,"month_02/","day_26/","gid_2017_02_26_colmlb_chamlb_1/"
"32",2017,"month_02/","day_26/","gid_2017_02_26_detmlb_nynmlb_1/"
"33",2017,"month_02/","day_26/","gid_2017_02_26_houmlb_atlmlb_1/"
"34",2017,"month_02/","day_26/","gid_2017_02_26_lanmlb_milmlb_1/"
"35",2017,"month_02/","day_26/","gid_2017_02_26_miamlb_slnmlb_1/"
"36",2017,"month_02/","day_26/","gid_2017_02_26_phimlb_tormlb_1/"
"37",2017,"month_02/","day_26/","gid_2017_02_26_pitmlb_balmlb_1/"
"38",2017,"month_02/","day_26/","gid_2017_02_26_sdnmlb_seamlb_1/"
"39",2017,"month_02/","day_26/","gid_2017_02_26_sfnmlb_cinmlb_1/"
"40",2017,"month_02/","day_26/","gid_2017_02_26_texmlb_kcamlb_1/"
"41",2017,"month_02/","day_26/","gid_2017_02_26_tormlb_nyamlb_1/"
"42",2017,"month_02/","day_26/","gid_2017_02_26_wasmlb_minmlb_1/"
"43",2017,"month_02/","day_27/","gid_2017_02_27_atlmlb_detmlb_1/"
"44",2017,"month_02/","day_27/","gid_2017_02_27_chamlb_chnmlb_1/"
"45",2017,"month_02/","day_27/","gid_2017_02_27_cinmlb_arimlb_1/"
"46",2017,"month_02/","day_27/","gid_2017_02_27_colmlb_lanmlb_1/"
"47",2017,"month_02/","day_27/","gid_2017_02_27_houmlb_nynmlb_1/"
"48",2017,"month_02/","day_27/","gid_2017_02_27_kcamlb_seamlb_1/"
"49",2017,"month_02/","day_27/","gid_2017_02_27_miamlb_minmlb_1/"
"50",2017,"month_02/","day_27/","gid_2017_02_27_milmlb_texmlb_1/"
"51",2017,"month_02/","day_27/","gid_2017_02_27_nyamlb_balmlb_1/"
"52",2017,"month_02/","day_27/","gid_2017_02_27_oakmlb_sfnmlb_1/"
"53",2017,"month_02/","day_27/","gid_2017_02_27_pitmlb_tormlb_1/"
"54",2017,"month_02/","day_27/","gid_2017_02_27_sdnmlb_anamlb_1/"
"55",2017,"month_02/","day_27/","gid_2017_02_27_slnmlb_bosmlb_1/"
"56",2017,"month_02/","day_27/","gid_2017_02_27_tbamlb_phimlb_1/"
"57",2017,"month_02/","day_27/","gid_2017_02_27_texmlb_clemlb_1/"
"58",2017,"month_02/","day_27/","gid_2017_02_27_wasmlb_slnmlb_1/"
"59",2017,"month_02/","day_28/","gid_2017_02_28_anamlb_chnmlb_1/"
"60",2017,"month_02/","day_28/","gid_2017_02_28_arimlb_texmlb_1/"
"61",2017,"month_02/","day_28/","gid_2017_02_28_balmlb_phimlb_1/"
"62",2017,"month_02/","day_28/","gid_2017_02_28_chamlb_cinmlb_1/"
"63",2017,"month_02/","day_28/","gid_2017_02_28_clemlb_oakmlb_1/"
"64",2017,"month_02/","day_28/","gid_2017_02_28_detmlb_nyamlb_1/"
"65",2017,"month_02/","day_28/","gid_2017_02_28_houmlb_wasmlb_1/"
"66",2017,"month_02/","day_28/","gid_2017_02_28_kcamlb_milmlb_1/"
"67",2017,"month_02/","day_28/","gid_2017_02_28_lanmlb_colmlb_1/"
"68",2017,"month_02/","day_28/","gid_2017_02_28_minmlb_tbamlb_1/"
"69",2017,"month_02/","day_28/","gid_2017_02_28_nyamlb_bosmlb_1/"
"70",2017,"month_02/","day_28/","gid_2017_02_28_nynmlb_miamlb_1/"
"71",2017,"month_02/","day_28/","gid_2017_02_28_seamlb_chamlb_1/"
"72",2017,"month_02/","day_28/","gid_2017_02_28_sfnmlb_sdnmlb_1/"
"73",2017,"month_02/","day_28/","gid_2017_02_28_slnmlb_atlmlb_1/"
"74",2017,"month_02/","day_28/","gid_2017_02_28_tormlb_pitmlb_1/"
"75",2017,"month_03/","day_01/","gid_2017_03_01_arimlb_chamlb_1/"
"76",2017,"month_03/","day_01/","gid_2017_03_01_atlmlb_nyamlb_1/"
"77",2017,"month_03/","day_01/","gid_2017_03_01_bosmlb_balmlb_1/"
"78",2017,"month_03/","day_01/","gid_2017_03_01_chnmlb_kcamlb_1/"
"79",2017,"month_03/","day_01/","gid_2017_03_01_cinmlb_milmlb_1/"
"80",2017,"month_03/","day_01/","gid_2017_03_01_detmlb_tormlb_1/"
"81",2017,"month_03/","day_01/","gid_2017_03_01_lanmlb_sfnmlb_1/"
"82",2017,"month_03/","day_01/","gid_2017_03_01_miamlb_houmlb_1/"
"83",2017,"month_03/","day_01/","gid_2017_03_01_nynmlb_slnmlb_1/"
"84",2017,"month_03/","day_01/","gid_2017_03_01_oakmlb_sdnmlb_1/"
"85",2017,"month_03/","day_01/","gid_2017_03_01_phimlb_tbamlb_1/"
"86",2017,"month_03/","day_01/","gid_2017_03_01_pitmlb_minmlb_1/"
"87",2017,"month_03/","day_01/","gid_2017_03_01_sdnmlb_colmlb_1/"
"88",2017,"month_03/","day_01/","gid_2017_03_01_seamlb_clemlb_1/"
"89",2017,"month_03/","day_01/","gid_2017_03_01_texmlb_anamlb_1/"
"90",2017,"month_03/","day_01/","gid_2017_03_01_wasmlb_detmlb_1/"
"91",2017,"month_03/","day_02/","gid_2017_03_02_atlmlb_slnmlb_1/"
"92",2017,"month_03/","day_02/","gid_2017_03_02_balmlb_nyamlb_1/"
"93",2017,"month_03/","day_02/","gid_2017_03_02_chamlb_sfnmlb_1/"
"94",2017,"month_03/","day_02/","gid_2017_03_02_chnmlb_arimlb_1/"
"95",2017,"month_03/","day_02/","gid_2017_03_02_chnmlb_cinmlb_1/"
"96",2017,"month_03/","day_02/","gid_2017_03_02_clemlb_lanmlb_1/"
"97",2017,"month_03/","day_02/","gid_2017_03_02_colmlb_kcamlb_1/"
"98",2017,"month_03/","day_02/","gid_2017_03_02_miamlb_nynmlb_1/"
"99",2017,"month_03/","day_02/","gid_2017_03_02_milmlb_seamlb_1/"
"100",2017,"month_03/","day_02/","gid_2017_03_02_minmlb_balmlb_1/"
"101",2017,"month_03/","day_02/","gid_2017_03_02_phimlb_tormlb_1/"
"102",2017,"month_03/","day_02/","gid_2017_03_02_pitmlb_detmlb_1/"
"103",2017,"month_03/","day_02/","gid_2017_03_02_sdnmlb_arimlb_1/"
"104",2017,"month_03/","day_02/","gid_2017_03_02_sfnmlb_anamlb_1/"
"105",2017,"month_03/","day_02/","gid_2017_03_02_tbamlb_bosmlb_1/"
"106",2017,"month_03/","day_02/","gid_2017_03_02_texmlb_oakmlb_1/"
"107",2017,"month_03/","day_02/","gid_2017_03_02_wasmlb_houmlb_1/"
"108",2017,"month_03/","day_03/","gid_2017_03_03_balmlb_pitmlb_1/"
"109",2017,"month_03/","day_03/","gid_2017_03_03_bosmlb_atlmlb_1/"
"110",2017,"month_03/","day_03/","gid_2017_03_03_chamlb_sdnmlb_1/"
"111",2017,"month_03/","day_03/","gid_2017_03_03_cinmlb_chnmlb_1/"
"112",2017,"month_03/","day_03/","gid_2017_03_03_colmlb_clemlb_1/"
"113",2017,"month_03/","day_03/","gid_2017_03_03_detmlb_tbamlb_1/"
"114",2017,"month_03/","day_03/","gid_2017_03_03_houmlb_nynmlb_1/"
"115",2017,"month_03/","day_03/","gid_2017_03_03_kcamlb_lanmlb_1/"
"116",2017,"month_03/","day_03/","gid_2017_03_03_lanmlb_arimlb_1/"
"117",2017,"month_03/","day_03/","gid_2017_03_03_milmlb_anamlb_1/"
"118",2017,"month_03/","day_03/","gid_2017_03_03_minmlb_phimlb_1/"
"119",2017,"month_03/","day_03/","gid_2017_03_03_nyamlb_tormlb_1/"
"120",2017,"month_03/","day_03/","gid_2017_03_03_seamlb_texmlb_1/"
"121",2017,"month_03/","day_03/","gid_2017_03_03_sfnmlb_oakmlb_1/"
"122",2017,"month_03/","day_03/","gid_2017_03_03_slnmlb_wasmlb_1/"
"123",2017,"month_03/","day_03/","gid_2017_03_03_wasmlb_miamlb_1/"
"124",2017,"month_03/","day_04/","gid_2017_03_04_anamlb_chamlb_1/"
"125",2017,"month_03/","day_04/","gid_2017_03_04_arimlb_sdnmlb_1/"
"126",2017,"month_03/","day_04/","gid_2017_03_04_atlmlb_phimlb_1/"
"127",2017,"month_03/","day_04/","gid_2017_03_04_balmlb_tbamlb_1/"
"128",2017,"month_03/","day_04/","gid_2017_03_04_bosmlb_pitmlb_1/"
"129",2017,"month_03/","day_04/","gid_2017_03_04_clemlb_oakmlb_1/"
"130",2017,"month_03/","day_04/","gid_2017_03_04_kcamlb_cinmlb_1/"
"131",2017,"month_03/","day_04/","gid_2017_03_04_lanmlb_chnmlb_1/"
"132",2017,"month_03/","day_04/","gid_2017_03_04_miamlb_atlmlb_1/"
"133",2017,"month_03/","day_04/","gid_2017_03_04_nyamlb_detmlb_1/"
"134",2017,"month_03/","day_04/","gid_2017_03_04_nynmlb_houmlb_1/"
"135",2017,"month_03/","day_04/","gid_2017_03_04_seamlb_colmlb_1/"
"136",2017,"month_03/","day_04/","gid_2017_03_04_sfnmlb_kcamlb_1/"
"137",2017,"month_03/","day_04/","gid_2017_03_04_texmlb_milmlb_1/"
"138",2017,"month_03/","day_04/","gid_2017_03_04_tormlb_minmlb_1/"
"139",2017,"month_03/","day_04/","gid_2017_03_04_wasmlb_slnmlb_1/"
"140",2017,"month_03/","day_05/","gid_2017_03_05_atlmlb_bosmlb_1/"
"141",2017,"month_03/","day_05/","gid_2017_03_05_chamlb_arimlb_1/"
"142",2017,"month_03/","day_05/","gid_2017_03_05_chnmlb_texmlb_1/"
"143",2017,"month_03/","day_05/","gid_2017_03_05_cinmlb_anamlb_1/"
"144",2017,"month_03/","day_05/","gid_2017_03_05_colmlb_milmlb_1/"
"145",2017,"month_03/","day_05/","gid_2017_03_05_detmlb_phimlb_1/"
"146",2017,"month_03/","day_05/","gid_2017_03_05_houmlb_miamlb_1/"
"147",2017,"month_03/","day_05/","gid_2017_03_05_kcamlb_sfnmlb_1/"
"148",2017,"month_03/","day_05/","gid_2017_03_05_minmlb_wasmlb_1/"
"149",2017,"month_03/","day_05/","gid_2017_03_05_oakmlb_seamlb_1/"
"150",2017,"month_03/","day_05/","gid_2017_03_05_phimlb_balmlb_1/"
"151",2017,"month_03/","day_05/","gid_2017_03_05_pitmlb_nyamlb_1/"
"152",2017,"month_03/","day_05/","gid_2017_03_05_sdnmlb_clemlb_1/"
"153",2017,"month_03/","day_05/","gid_2017_03_05_seamlb_lanmlb_1/"
"154",2017,"month_03/","day_05/","gid_2017_03_05_slnmlb_nynmlb_1/"
"155",2017,"month_03/","day_05/","gid_2017_03_05_tbamlb_tormlb_1/"
"156",2017,"month_03/","day_06/","gid_2017_03_06_arimlb_kcamlb_1/"
"157",2017,"month_03/","day_06/","gid_2017_03_06_balmlb_detmlb_1/"
"158",2017,"month_03/","day_06/","gid_2017_03_06_bosmlb_houmlb_1/"
"159",2017,"month_03/","day_06/","gid_2017_03_06_chnmlb_anamlb_1/"
"160",2017,"month_03/","day_06/","gid_2017_03_06_clemlb_sfnmlb_1/"
"161",2017,"month_03/","day_06/","gid_2017_03_06_lanmlb_colmlb_1/"
"162",2017,"month_03/","day_06/","gid_2017_03_06_milmlb_clemlb_1/"
"163",2017,"month_03/","day_06/","gid_2017_03_06_nyamlb_pitmlb_1/"
"164",2017,"month_03/","day_06/","gid_2017_03_06_nynmlb_miamlb_1/"
"165",2017,"month_03/","day_06/","gid_2017_03_06_sdnmlb_chamlb_1/"
"166",2017,"month_03/","day_06/","gid_2017_03_06_slnmlb_minmlb_1/"
"167",2017,"month_03/","day_06/","gid_2017_03_06_texmlb_seamlb_1/"
"168",2017,"month_03/","day_07/","gid_2017_03_07_atlmlb_pitmlb_1/"
"169",2017,"month_03/","day_07/","gid_2017_03_07_bosmlb_wasmlb_1/"
"170",2017,"month_03/","day_07/","gid_2017_03_07_canint_tormlb_1/"
"171",2017,"month_03/","day_07/","gid_2017_03_07_colmlb_texmlb_1/"
"172",2017,"month_03/","day_07/","gid_2017_03_07_domint_balmlb_1/"
"173",2017,"month_03/","day_07/","gid_2017_03_07_itaint_chnmlb_1/"
"174",2017,"month_03/","day_07/","gid_2017_03_07_kcamlb_cinmlb_1/"
"175",2017,"month_03/","day_07/","gid_2017_03_07_mexint_sdnmlb_1/"
"176",2017,"month_03/","day_07/","gid_2017_03_07_miamlb_slnmlb_1/"
"177",2017,"month_03/","day_07/","gid_2017_03_07_oakmlb_arimlb_1/"
"178",2017,"month_03/","day_07/","gid_2017_03_07_phimlb_detmlb_1/"
"179",2017,"month_03/","day_07/","gid_2017_03_07_sfnmlb_lanmlb_1/"
"180",2017,"month_03/","day_07/","gid_2017_03_07_tbamlb_nyamlb_1/"
"181",2017,"month_03/","day_08/","gid_2017_03_08_anamlb_cinmlb_1/"
"182",2017,"month_03/","day_08/","gid_2017_03_08_bosmlb_nynmlb_1/"
"183",2017,"month_03/","day_08/","gid_2017_03_08_canint_nyamlb_1/"
"184",2017,"month_03/","day_08/","gid_2017_03_08_clemlb_seamlb_1/"
"185",2017,"month_03/","day_08/","gid_2017_03_08_colint_tbamlb_1/"
"186",2017,"month_03/","day_08/","gid_2017_03_08_domint_pitmlb_1/"
"187",2017,"month_03/","day_08/","gid_2017_03_08_itaint_oakmlb_1/"
"188",2017,"month_03/","day_08/","gid_2017_03_08_lanmlb_milmlb_1/"
"189",2017,"month_03/","day_08/","gid_2017_03_08_mexint_arimlb_1/"
"190",2017,"month_03/","day_08/","gid_2017_03_08_milmlb_chamlb_1/"
"191",2017,"month_03/","day_08/","gid_2017_03_08_nynmlb_houmlb_1/"
"192",2017,"month_03/","day_08/","gid_2017_03_08_phimlb_atlmlb_1/"
"193",2017,"month_03/","day_08/","gid_2017_03_08_purint_sfnmlb_1/"
"194",2017,"month_03/","day_08/","gid_2017_03_08_tormlb_balmlb_1/"
"195",2017,"month_03/","day_08/","gid_2017_03_08_usaint_minmlb_1/"
"196",2017,"month_03/","day_08/","gid_2017_03_08_venint_kcamlb_1/"
"197",2017,"month_03/","day_08/","gid_2017_03_08_wasmlb_slnmlb_1/"
"198",2017,"month_03/","day_09/","gid_2017_03_09_anamlb_clemlb_1/"
"199",2017,"month_03/","day_09/","gid_2017_03_09_arimlb_chamlb_1/"
"200",2017,"month_03/","day_09/","gid_2017_03_09_cinmlb_oakmlb_1/"
"201",2017,"month_03/","day_09/","gid_2017_03_09_colint_minmlb_1/"
"202",2017,"month_03/","day_09/","gid_2017_03_09_detmlb_nynmlb_1/"
"203",2017,"month_03/","day_09/","gid_2017_03_09_houmlb_slnmlb_1/"
"204",2017,"month_03/","day_09/","gid_2017_03_09_miamlb_wasmlb_1/"
"205",2017,"month_03/","day_09/","gid_2017_03_09_milmlb_sdnmlb_1/"
"206",2017,"month_03/","day_09/","gid_2017_03_09_nyamlb_atlmlb_1/"
"207",2017,"month_03/","day_09/","gid_2017_03_09_pitmlb_tbamlb_1/"
"208",2017,"month_03/","day_09/","gid_2017_03_09_purint_colmlb_1/"
"209",2017,"month_03/","day_09/","gid_2017_03_09_seamlb_chnmlb_1/"
"210",2017,"month_03/","day_09/","gid_2017_03_09_tormlb_phimlb_1/"
"211",2017,"month_03/","day_09/","gid_2017_03_09_usaint_bosmlb_1/"
"212",2017,"month_03/","day_09/","gid_2017_03_09_venint_texmlb_1/"
"213",2017,"month_03/","day_10/","gid_2017_03_10_balmlb_bosmlb_1/"
"214",2017,"month_03/","day_10/","gid_2017_03_10_chamlb_milmlb_1/"
"215",2017,"month_03/","day_10/","gid_2017_03_10_chnmlb_seamlb_1/"
"216",2017,"month_03/","day_10/","gid_2017_03_10_clemlb_sfnmlb_1/"
"217",2017,"month_03/","day_10/","gid_2017_03_10_colmlb_cinmlb_1/"
"218",2017,"month_03/","day_10/","gid_2017_03_10_houmlb_nynmlb_1/"
"219",2017,"month_03/","day_10/","gid_2017_03_10_milmlb_arimlb_1/"
"220",2017,"month_03/","day_10/","gid_2017_03_10_minmlb_miamlb_1/"
"221",2017,"month_03/","day_10/","gid_2017_03_10_nyamlb_phimlb_1/"
"222",2017,"month_03/","day_10/","gid_2017_03_10_nynmlb_atlmlb_1/"
"223",2017,"month_03/","day_10/","gid_2017_03_10_oakmlb_kcamlb_1/"
"224",2017,"month_03/","day_10/","gid_2017_03_10_sdnmlb_anamlb_1/"
"225",2017,"month_03/","day_10/","gid_2017_03_10_slnmlb_wasmlb_1/"
"226",2017,"month_03/","day_10/","gid_2017_03_10_tbamlb_pitmlb_1/"
"227",2017,"month_03/","day_10/","gid_2017_03_10_texmlb_lanmlb_1/"
"228",2017,"month_03/","day_10/","gid_2017_03_10_tormlb_detmlb_1/"
"229",2017,"month_03/","day_11/","gid_2017_03_11_anamlb_lanmlb_1/"
"230",2017,"month_03/","day_11/","gid_2017_03_11_atlmlb_slnmlb_1/"
"231",2017,"month_03/","day_11/","gid_2017_03_11_bosmlb_minmlb_1/"
"232",2017,"month_03/","day_11/","gid_2017_03_11_chamlb_texmlb_1/"
"233",2017,"month_03/","day_11/","gid_2017_03_11_cinmlb_seamlb_1/"
"234",2017,"month_03/","day_11/","gid_2017_03_11_cinmlb_sfnmlb_1/"
"235",2017,"month_03/","day_11/","gid_2017_03_11_colmlb_chnmlb_1/"
"236",2017,"month_03/","day_11/","gid_2017_03_11_detmlb_nyamlb_1/"
"237",2017,"month_03/","day_11/","gid_2017_03_11_kcamlb_clemlb_1/"
"238",2017,"month_03/","day_11/","gid_2017_03_11_miamlb_houmlb_1/"
"239",2017,"month_03/","day_11/","gid_2017_03_11_phimlb_tormlb_1/"
"240",2017,"month_03/","day_11/","gid_2017_03_11_pitmlb_balmlb_1/"
"241",2017,"month_03/","day_11/","gid_2017_03_11_sdnmlb_milmlb_1/"
"242",2017,"month_03/","day_11/","gid_2017_03_11_sfnmlb_arimlb_1/"
"243",2017,"month_03/","day_11/","gid_2017_03_11_tbamlb_bosmlb_1/"
"244",2017,"month_03/","day_11/","gid_2017_03_11_texmlb_oakmlb_1/"
"245",2017,"month_03/","day_11/","gid_2017_03_11_wasmlb_nynmlb_1/"
"246",2017,"month_03/","day_12/","gid_2017_03_12_arimlb_sfnmlb_1/"
"247",2017,"month_03/","day_12/","gid_2017_03_12_atlmlb_nyamlb_1/"
"248",2017,"month_03/","day_12/","gid_2017_03_12_balmlb_minmlb_1/"
"249",2017,"month_03/","day_12/","gid_2017_03_12_bosmlb_phimlb_1/"
"250",2017,"month_03/","day_12/","gid_2017_03_12_chamlb_lanmlb_1/"
"251",2017,"month_03/","day_12/","gid_2017_03_12_chnmlb_oakmlb_1/"
"252",2017,"month_03/","day_12/","gid_2017_03_12_cinmlb_colmlb_1/"
"253",2017,"month_03/","day_12/","gid_2017_03_12_clemlb_sdnmlb_1/"
"254",2017,"month_03/","day_12/","gid_2017_03_12_houmlb_wasmlb_1/"
"255",2017,"month_03/","day_12/","gid_2017_03_12_lanmlb_kcamlb_1/"
"256",2017,"month_03/","day_12/","gid_2017_03_12_milmlb_cinmlb_1/"
"257",2017,"month_03/","day_12/","gid_2017_03_12_minmlb_pitmlb_1/"
"258",2017,"month_03/","day_12/","gid_2017_03_12_nynmlb_detmlb_1/"
"259",2017,"month_03/","day_12/","gid_2017_03_12_seamlb_anamlb_1/"
"260",2017,"month_03/","day_12/","gid_2017_03_12_slnmlb_miamlb_1/"
"261",2017,"month_03/","day_12/","gid_2017_03_12_texmlb_chamlb_1/"
"262",2017,"month_03/","day_12/","gid_2017_03_12_tormlb_tbamlb_1/"
"263",2017,"month_03/","day_13/","gid_2017_03_13_bosmlb_tormlb_1/"
"264",2017,"month_03/","day_13/","gid_2017_03_13_chnmlb_sdnmlb_1/"
"265",2017,"month_03/","day_13/","gid_2017_03_13_clemlb_chamlb_1/"
"266",2017,"month_03/","day_13/","gid_2017_03_13_detmlb_wasmlb_1/"
"267",2017,"month_03/","day_13/","gid_2017_03_13_houmlb_slnmlb_1/"
"268",2017,"month_03/","day_13/","gid_2017_03_13_kcamlb_colmlb_1/"
"269",2017,"month_03/","day_13/","gid_2017_03_13_lanmlb_anamlb_1/"
"270",2017,"month_03/","day_13/","gid_2017_03_13_miamlb_nynmlb_1/"
"271",2017,"month_03/","day_13/","gid_2017_03_13_oakmlb_cinmlb_1/"
"272",2017,"month_03/","day_13/","gid_2017_03_13_phimlb_balmlb_1/"
"273",2017,"month_03/","day_13/","gid_2017_03_13_pitmlb_atlmlb_1/"
"274",2017,"month_03/","day_13/","gid_2017_03_13_seamlb_milmlb_1/"
"275",2017,"month_03/","day_13/","gid_2017_03_13_sfnmlb_texmlb_1/"
"276",2017,"month_03/","day_13/","gid_2017_03_13_tbamlb_minmlb_1/"
"277",2017,"month_03/","day_14/","gid_2017_03_14_anamlb_kcamlb_1/"
"278",2017,"month_03/","day_14/","gid_2017_03_14_atlmlb_phimlb_1/"
"279",2017,"month_03/","day_14/","gid_2017_03_14_chamlb_seamlb_1/"
"280",2017,"month_03/","day_14/","gid_2017_03_14_cinmlb_lanmlb_1/"
"281",2017,"month_03/","day_14/","gid_2017_03_14_colmlb_oakmlb_1/"
"282",2017,"month_03/","day_14/","gid_2017_03_14_detmlb_miamlb_1/"
"283",2017,"month_03/","day_14/","gid_2017_03_14_milmlb_chnmlb_1/"
"284",2017,"month_03/","day_14/","gid_2017_03_14_nyamlb_tbamlb_1/"
"285",2017,"month_03/","day_14/","gid_2017_03_14_nynmlb_houmlb_1/"
"286",2017,"month_03/","day_14/","gid_2017_03_14_sfnmlb_clemlb_1/"
"287",2017,"month_03/","day_14/","gid_2017_03_14_tbamlb_balmlb_1/"
"288",2017,"month_03/","day_14/","gid_2017_03_14_texmlb_arimlb_1/"
"289",2017,"month_03/","day_14/","gid_2017_03_14_tormlb_bosmlb_1/"
"290",2017,"month_03/","day_15/","gid_2017_03_15_anamlb_sfnmlb_1/"
"291",2017,"month_03/","day_15/","gid_2017_03_15_arimlb_chnmlb_1/"
"292",2017,"month_03/","day_15/","gid_2017_03_15_atlmlb_detmlb_1/"
"293",2017,"month_03/","day_15/","gid_2017_03_15_balmlb_pitmlb_1/"
"294",2017,"month_03/","day_15/","gid_2017_03_15_bosmlb_tbamlb_1/"
"295",2017,"month_03/","day_15/","gid_2017_03_15_clemlb_texmlb_1/"
"296",2017,"month_03/","day_15/","gid_2017_03_15_kcamlb_chamlb_1/"
"297",2017,"month_03/","day_15/","gid_2017_03_15_lanmlb_seamlb_1/"
"298",2017,"month_03/","day_15/","gid_2017_03_15_milmlb_colmlb_1/"
"299",2017,"month_03/","day_15/","gid_2017_03_15_nynmlb_miamlb_1/"
"300",2017,"month_03/","day_15/","gid_2017_03_15_phimlb_nyamlb_1/"
"301",2017,"month_03/","day_15/","gid_2017_03_15_sdnmlb_cinmlb_1/"
"302",2017,"month_03/","day_15/","gid_2017_03_15_slnmlb_minmlb_1/"
"303",2017,"month_03/","day_15/","gid_2017_03_15_wasmlb_houmlb_1/"
"304",2017,"month_03/","day_16/","gid_2017_03_16_anamlb_colmlb_1/"
"305",2017,"month_03/","day_16/","gid_2017_03_16_arimlb_milmlb_1/"
"306",2017,"month_03/","day_16/","gid_2017_03_16_chnmlb_lanmlb_1/"
"307",2017,"month_03/","day_16/","gid_2017_03_16_detmlb_atlmlb_1/"
"308",2017,"month_03/","day_16/","gid_2017_03_16_kcamlb_sdnmlb_1/"
"309",2017,"month_03/","day_16/","gid_2017_03_16_minmlb_slnmlb_1/"
"310",2017,"month_03/","day_16/","gid_2017_03_16_nyamlb_tormlb_1/"
"311",2017,"month_03/","day_16/","gid_2017_03_16_nynmlb_wasmlb_1/"
"312",2017,"month_03/","day_16/","gid_2017_03_16_oakmlb_clemlb_1/"
"313",2017,"month_03/","day_16/","gid_2017_03_16_phimlb_balmlb_1/"
"314",2017,"month_03/","day_16/","gid_2017_03_16_pitmlb_bosmlb_1/"
"315",2017,"month_03/","day_16/","gid_2017_03_16_seamlb_kcamlb_1/"
"316",2017,"month_03/","day_17/","gid_2017_03_17_anamlb_texmlb_1/"
"317",2017,"month_03/","day_17/","gid_2017_03_17_arimlb_oakmlb_1/"
"318",2017,"month_03/","day_17/","gid_2017_03_17_atlmlb_houmlb_1/"
"319",2017,"month_03/","day_17/","gid_2017_03_17_balmlb_pitmlb_1/"
"320",2017,"month_03/","day_17/","gid_2017_03_17_chnmlb_chamlb_1/"
"321",2017,"month_03/","day_17/","gid_2017_03_17_cinmlb_clemlb_1/"
"322",2017,"month_03/","day_17/","gid_2017_03_17_clemlb_texmlb_1/"
"323",2017,"month_03/","day_17/","gid_2017_03_17_colmlb_sfnmlb_1/"
"324",2017,"month_03/","day_17/","gid_2017_03_17_houmlb_bosmlb_1/"
"325",2017,"month_03/","day_17/","gid_2017_03_17_kcamlb_milmlb_1/"
"326",2017,"month_03/","day_17/","gid_2017_03_17_lanmlb_sdnmlb_1/"
"327",2017,"month_03/","day_17/","gid_2017_03_17_minmlb_tbamlb_1/"
"328",2017,"month_03/","day_17/","gid_2017_03_17_nyamlb_detmlb_1/"
"329",2017,"month_03/","day_17/","gid_2017_03_17_seamlb_arimlb_1/"
"330",2017,"month_03/","day_17/","gid_2017_03_17_seamlb_lanmlb_1/"
"331",2017,"month_03/","day_17/","gid_2017_03_17_slnmlb_nynmlb_1/"
"332",2017,"month_03/","day_17/","gid_2017_03_17_tormlb_phimlb_1/"
